"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1997500101678321676","Sun Dec 07 14:13:36 +0000 2025","0","@tanyarlfes Pantesan abunya masih nempel di muka. Ups.","1997670835096895882","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997670835096895882","1091690502049587200",
"1997500101678321676","Sun Dec 07 15:52:34 +0000 2025","0","@tanyarlfes udah jelek minim empati stressssssss","1997695741406617750","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997695741406617750","1908513552920698882",
"1997500101678321676","Sun Dec 07 05:39:24 +0000 2025","0","@tanyarlfes gak nanya lil","1997541432312332633","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997541432312332633","1272658098868477952",
"1997500101678321676","Mon Dec 08 00:40:10 +0000 2025","0","@tanyarlfes @imissyouhamm ga nyambung bgt asli","1997828515350339697","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997828515350339697","1824750776297869312",
"1997500101678321676","Sun Dec 07 12:46:11 +0000 2025","0","@tanyarlfes Terima kasih sudah mewakili nder","1997648833656815999","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997648833656815999","1602502792823783424",
"1997500101678321676","Sun Dec 07 05:40:32 +0000 2025","0","@tanyarlfes yeuuu malah adu nasib lu jelek","1997541716744982532","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997541716744982532","1947675502895874048",
"1997500101678321676","Sun Dec 07 13:15:37 +0000 2025","0","@tanyarlfes udah jelek goblok lagi","1997656242081157413","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997656242081157413","1895645040464269312",
"1997500101678321676","Sun Dec 07 02:58:41 +0000 2025","0","@tanyarlfes Ga nanyeaaa","1997500986865410206","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997500986865410206","722324004258713600",
"1997500101678321676","Sun Dec 07 15:34:43 +0000 2025","0","@tanyarlfes Sipaling pernah","1997691249827209369","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997691249827209369","2576168233",
"1997500101678321676","Sun Dec 07 14:54:43 +0000 2025","0","@tanyarlfes NYEBELIN BGT SIALAANNNN","1997681180951662890","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997681180951662890","1494661600598716419",
"1997500101678321676","Sun Dec 07 04:36:04 +0000 2025","0","@tanyarlfes heeh emang waktu yang sangat TEPAT ya buat adu nasib","1997525492820500703","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997525492820500703","797790419333451776",
"1997500101678321676","Sun Dec 07 12:12:16 +0000 2025","0","@tanyarlfes pasukan LU MASIH MENDING LAH GW....","1997640298323665234","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997640298323665234","1603194163",
"1997500101678321676","Sun Dec 07 09:15:32 +0000 2025","0","@tanyarlfes Gak ada yg tanya dan gak ada yg peduli pak.","1997595824608707021","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1997595824608707021","1553855101399613440",
"1997500101678321676","Sun Dec 07 04:52:52 +0000 2025","0","@tanyarlfes Teros???","1997529722134344027","","tanyarlfes","es","","0","0","0","https://x.com/undefined/status/1997529722134344027","1182271067466780672",
